pbp_id,date,tny_name,tour,draw,server1,server2,winner,pbp,score_pbp,adf_flag,wh_minutes,date_dt,year,p1_n,p2_n,winner_n,loser_n,score_n,match_key_local,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score_atp,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,pressure_level,_merge,match_id,rank_gap_abs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10514091,19 Jan 17,Men'sAustralianOpen,ATP,Main,Milos Raonic,Gilles Muller,1,SSSS;SSSS;ASRSRS;RRRR;SAAS;ASSRS;SSSDS;RSRRSSRSSS;AAAS.SSSRRS;SDRDSSAS;RSSARS;RSARRSSS;SSSS;SRASS;SSSS;ASAS;SSRRRR;SARARS.SSSS;RSRSSS;ASSRRRSS;ARASS;SSRSS;SRRSSS;SSSS;SSRSS;RRSSRSRSSRSS;RSSSS;RSSSDS;SRSRRSSS;R/SR/RA/SA/SR/RS,6-3 6-4 7-6(4),1,119,2017-01-19,2017,milos raonic,gilles muller,milos raonic,gilles muller,6-3 6-4 7-6(4),11088,2017-580,Australian Open,Hard,128.0,G,20170116.0,187.0,105683.0,3.0,,Milos Raonic,R,196.0,CAN,26.0,104180.0,,,Gilles Muller,L,193.0,LUX,33.6,6-3 6-4 7-6(4),5.0,R64,119.0,21.0,3.0,95.0,61.0,51.0,20.0,16.0,4.0,4.0,7.0,1.0,93.0,65.0,44.0,18.0,15.0,5.0,7.0,3.0,5290.0,28.0,1415.0,high,both,10514091,25.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10514504,19 Jan 17,Men'sAustralianOpen,ATP,Main,Radek Stepanek,David Goffin,2,SRSRSS;SASS;RSSRSRRSRSRR;DSRSDSRR;SSSDS;RSRSRSSS;SRRRR;RSSSRS;SSDARS;SSSS.DRSRSSDR;RSASDS;RRRSR;SSSS;ASRDRSRR;SSSRDRRASRSRRSSS.SSSS;SSAS;RSSSS;SSSS;SRASS;RSSRSS;RRRR;ASSRRRSRSS;RDSSRR,6-4 6-0 6-3,1,104,2017-01-19,2017,radek stepanek,david goffin,david goffin,radek stepanek,6-4 6-0 6-3,11089,2017-580,Australian Open,Hard,128.0,G,20170116.0,191.0,105676.0,11.0,,David Goffin,R,180.0,BEL,26.1,103285.0,,Q,Radek Stepanek,R,185.0,CZE,38.1,6-4 6-0 6-3,5.0,R64,104.0,7.0,4.0,80.0,44.0,32.0,23.0,13.0,4.0,5.0,3.0,9.0,79.0,46.0,27.0,12.0,12.0,6.0,13.0,11.0,2750.0,102.0,595.0,high,both,10514504,91.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10514503,19 Jan 17,Men'sAustralianOpen,ATP,Main,Gael Monfils,Alexandr Dolgopolov,1,ASSS;RRSSRSAS;SSRRSS;SRRRSSDSSS;ARRSRSSS;RRRSSR;ARAADS;RSSRRSAS;SSRSS.SRSSS;SRRRASRR;RSSSRS;SSSS;RRSRR;SRSARRSDSS;RSSRSRRR;SASS;DDASRSSDRSSRSRSRSRRSSS;RSASS.SRRRSSSRSDAS;RSRRR;SSSS;SRRRR;RSSSS;RSDSSS;SSSRS.SARSS;SRRRR;SSSRS;SRRRSR;RRSSAS;RRSSSRRR,6-3 6-4 1-6 6-0,1,117,2017-01-19,2017,gael monfils,alexandr dolgopolov,gael monfils,alexandr dolgopolov,6-3 6-4 1-6 6-0,11090,2017-580,Australian Open,Hard,128.0,G,20170116.0,180.0,104792.0,6.0,,Gael Monfils,R,193.0,FRA,30.3,105238.0,,,Alexandr Dolgopolov,R,180.0,UKR,28.1,6-3 6-4 1-6 6-0,5.0,R64,116.0,17.0,5.0,92.0,62.0,49.0,11.0,16.0,3.0,6.0,6.0,5.0,123.0,72.0,48.0,19.0,16.0,13.0,19.0,6.0,3625.0,69.0,715.0,high,both,10514503,63.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10514700,19 Jan 17,Men'sAustralianOpen,ATP,Main,Andrew Whittington,Ivo Karlovic,2,SRSSS;ASSRRRSS;SSSS;SSAS;RRSDSSRR;SSDAS;SSDSS;ARSAS;RSSSS;SRDSRSSS.SARRDSRR;SSSS;SRSDSS;ASADS;RRSSSS;DRRSSSARSRAS;RRSRSSSS;SASS;SRRRASSRSS;RRSSSS.RSSRSRSS;SSDSS;SSSRS;SSRDRSSS;RDRR;SASRDS;SSSS;SASS;RSASRS;SSRDSRSS,6-4 6-4 6-4,1,121,2017-01-19,2017,andrew whittington,ivo karlovic,ivo karlovic,andrew whittington,6-4 6-4 6-4,11091,2017-580,Australian Open,Hard,128.0,G,20170116.0,190.0,103333.0,20.0,,Ivo Karlovic,R,208.0,CRO,37.8,106225.0,,,Andrew Whittington,R,188.0,AUS,23.4,6-4 6-4 6-4,5.0,R64,120.0,19.0,7.0,92.0,52.0,44.0,23.0,15.0,5.0,5.0,5.0,6.0,92.0,46.0,35.0,23.0,15.0,7.0,10.0,21.0,1795.0,194.0,289.0,high,both,10514700,173.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10514507,19 Jan 17,Men'sAustralianOpen,ATP,Main,Fabio Fognini,Benoit Paire,2,RSDSRR;AAAS;RSRRR;RAADSS;SSAS;SSRRRSDR;SRSSS;RSSRAS;SSSS;RRRR;SRSSS;RRRSSSAS;S/SS/RR/RS/RS/S.SRSSS;SRRRSSSRSS;SRRSSS;SRSSS;SAAS;RRSSSRSS;SSRDSRSRARRR;SDSRDR;RRSSARRR;SRSDSS.SRRSAS;SRSSRS;SARDSS;RSRSSRSS;SSSS;SSSS;RSSSRRSS;RSRRSR;SSRSS.SRSSS;RRSSAS;SSRRSRSS;SRSRRSRASS;RRSSDR;RRASARARSRDR;RSSRRSSRSS;RRSRR;SSRRRSSS.SDSSS;RSSSS;SRSRSS;RRSRSSSRSRRSSRSS;RSRSDSSS;SSSS;SARSS;RRSRR;RSSRSRRARSDSSS.,7-6(3) 4-6 6-3 3-6 6-3,1,209,2017-01-19,2017,fabio fognini,benoit paire,benoit paire,fabio fognini,7-6(3) 4-6 6-3 3-6 6-3,11093,2017-580,Australian Open,Hard,128.0,G,20170116.0,189.0,105332.0,,,Benoit Paire,R,196.0,FRA,27.6,104926.0,,,Fabio Fognini,R,178.0,ITA,29.6,7-6(3) 4-6 6-3 3-6 6-3,5.0,R64,208.0,21.0,10.0,176.0,96.0,70.0,36.0,25.0,10.0,16.0,2.0,6.0,160.0,92.0,56.0,41.0,24.0,8.0,14.0,47.0,960.0,48.0,945.0,high,both,10514507,1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10514506,19 Jan 17,Men'sAustralianOpen,ATP,Main,Jordan Thompson,Dominic Thiem,2,SRRSRR;SSRSS;RSRSAS;RSSRSS;RRSRSSRR;SRRRR;RRRSR;RRSSAS.SSSS;RSSSRRRSSS;RSRRR;RSSSS;RRRR;SSSS;RRSSRR.SRRRSSSRSS;SSSS;SSSS;RRRSSSSRSRSS;RSSSS;RSSRRSSS;DSARAS;RSSSS;SSRDSRRSSDSRSS;ASSS;SASS;SRRSRSAS;S/SS/SS/RR/RR/SS/SR/S.RRRR;SSSS;RSASS;SASS;RSSSS;RSSSS;SRSRRSRSSDSS;SAARS;SSSRS;SSSS,6-2 6-1 6-7(6) 6-4,1,164,2017-01-19,2017,jordan thompson,dominic thiem,dominic thiem,jordan thompson,6-2 6-1 6-7(6) 6-4,11095,2017-580,Australian Open,Hard,128.0,G,20170116.0,188.0,106233.0,8.0,,Dominic Thiem,R,185.0,AUT,23.3,111442.0,,,Jordan Thompson,R,183.0,AUS,22.7,6-2 6-1 6-7(6) 6-4,5.0,R64,163.0,12.0,4.0,113.0,66.0,54.0,27.0,19.0,4.0,5.0,5.0,1.0,123.0,67.0,40.0,30.0,18.0,10.0,17.0,8.0,3415.0,76.0,699.0,high,both,10514506,68.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10494066,16 Jan 17,Men'sAustralianOpen,ATP,Main,Ryan Harrison,Nicolas Mahut,1,SSRSS;SSSDS;SASS;RRSSSS;SRSRSS;SRSRRSRSRR;RRRR;RRSSRR;SSAS.RRSSRR;RRSRSSSS;SSSRS;SSSS;SSRSRS;SRRRR;SSRRSRRSSRRSRR;SSRRSS;RSASDRRSSS;ARDSRARSSS.RSSRSS;SSSS;SRRRSSSRSS;SRRSSS;RSRSRR;SSRRSS;RDRSR;SRSSS,6-3 6-4 6-2,1,122,2017-01-16,2017,ryan harrison,nicolas mahut,ryan harrison,nicolas mahut,6-3 6-4 6-2,11096,2017-580,Australian Open,Hard,128.0,G,20170116.0,109.0,105992.0,,,Ryan Harrison,R,185.0,USA,24.6,103917.0,,,Nicolas Mahut,R,191.0,FRA,34.9,6-3 6-4 6-2,5.0,R128,122.0,8.0,3.0,77.0,49.0,38.0,14.0,14.0,4.0,6.0,1.0,5.0,95.0,56.0,33.0,16.0,13.0,8.0,14.0,82.0,664.0,41.0,1085.0,high,both,10494066,41.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10494057,16 Jan 17,Men'sAustralianOpen,ATP,Main,Alex De Minaur,Gerald Melzer,1,RSRRSSSS;SSRRSS;ASSRRS;SSRSRRSS;SSAS;RSSDRSSRRSSS;SRRRSSSS;SSRSRS;RRSRSSSS;SSAS;SRRSRR;SSRSS.RSSRRR;RRSRR;RSSSRRSS;RRDSAR;SRRRSR;RRASSRSRARSRSS;RSSSRS;RRRSSSSRRR;SRSSRS.SSRSRS;RRRR;RSSSRS;SSSS;RRSSSRRR;RSRRASRR;SSSRRS;RSRRAR.SSSS;SSRRAS;RDRSSSSS;SSDRRSSRDR;SSSRS;SSSRS;SSSRS;SRSAS;RRRSSR;ARSDRSSRSRSS;RSSSRRSS;DSSRSRSS;R/SA/SS/SS/RR.SRASDS;SRDRSR;RASSS;RDRR;SSSDDS;SSSS;RSSRSS.,5-7 6-3 2-6 7-6(2) 6-1,1,222,2017-01-16,2017,alex de minaur,gerald melzer,alex de minaur,gerald melzer,5-7 6-3 2-6 7-6(2) 6-1,11097,2017-580,Australian Open,Hard,128.0,G,20170116.0,102.0,200282.0,,,Alex De Minaur,R,183.0,AUS,17.9,105589.0,,,Gerald Melzer,L,188.0,AUT,26.5,5-7 6-3 2-6 7-6(2) 6-1,5.0,R128,222.0,12.0,7.0,167.0,96.0,65.0,34.0,24.0,12.0,19.0,4.0,6.0,157.0,105.0,65.0,25.0,24.0,13.0,20.0,301.0,164.0,87.0,648.0,high,both,10494057,214.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10494073,16 Jan 17,Men'sAustralianOpen,ATP,Main,Kei Nishikori,Andrey Kuznetsov,1,SSRSRS;RSSSRS;RSSRSS;RSSRSS;SSSS;SSSS;SRASS;SASS;RSARRSRR;SRRSRR;RRRR;SSSRRS.RSSRRSRSSRSS;ASSRS;SSSRS;RRRR;SSSRS;RSSRRR;SRSSS.RSSSRS;SSSRS;SRRSSRSS;RSSRRR;DSRRSR;SRARSS;RDDR;SSRAS;SSSS;RSSSS.RSRSSRSS;RSRRSSRR;SRSRSRRR;SRSRSRRR;RRRSR;RASRRSSS;RSSSS;SSSS;SRRSSS;SSSS;RSSSS;SSRRSRSRSS;R/RS/SR/SA/SS/RR/RS/R.SRSSRS;SSRSRS;SAAS;RRRR;SRSRRSSS;SARSS;ASSS;RRSSRSRR.,5-7 6-1 6-4 6-7(6) 6-2,1,214,2017-01-16,2017,kei nishikori,andrey kuznetsov,kei nishikori,andrey kuznetsov,5-7 6-1 6-4 6-7(6) 6-2,11098,2017-580,Australian Open,Hard,128.0,G,20170116.0,115.0,105453.0,5.0,,Kei Nishikori,R,178.0,JPN,27.0,105723.0,,,Andrey Kuznetsov,R,183.0,RUS,25.9,5-7 6-1 6-4 6-7(6) 6-2,5.0,R128,214.0,11.0,0.0,158.0,98.0,67.0,34.0,25.0,7.0,12.0,5.0,4.0,142.0,78.0,52.0,27.0,24.0,3.0,12.0,5.0,5010.0,45.0,1015.0,high,both,10494073,40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10494059,16 Jan 17,Men'sAustralianOpen,ATP,Main,Sam Querrey,Quentin Halys,1,SRARDR;SSRSS;RSSSS;RSSRRR;RDSASS;ARDRSSRSRR;RRRR;RSRRSSSRRSRSSDRSSS;SSSS;SASS;SRSSS;SDSRSS;S/SS/SR/SR/SS/SS/SS/SS/SA/SR/DR/S.DRSASRDSSS;ASSS;SSRRSDSS;RRRSR;RSRRSR;SARDAS;SRASS;SSAS;RSSSS;DARSARRSSS;SASRS;SSSS;S/SS/AR/SS/SD/RS.AASS;SRRSSS;SSSS;SSAS;RSSSS;RSSSRRRR;RASSDS;ASSS;RAAAS.RRSSRSRR;ARSRDASS;ASRSS;SSARRS;AASS;SRSAS;AAAS;DRASSS;SAAS;SAAS,6-7(10) 7-6(4) 6-3 6-4,1,165,2017-01-16,2017,sam querrey,quentin halys,sam querrey,quentin halys,6-7(10) 7-6(4) 6-3 6-4,11100,2017-580,Australian Open,Hard,128.0,G,20170116.0,103.0,105023.0,31.0,,Sam Querrey,R,198.0,USA,29.2,111460.0,,,Quentin Halys,R,191.0,FRA,20.2,6-7(10) 7-6(4) 6-3 6-4,5.0,R128,165.0,31.0,10.0,133.0,81.0,72.0,23.0,22.0,3.0,6.0,24.0,9.0,151.0,89.0,66.0,33.0,21.0,11.0,16.0,32.0,1355.0,155.0,379.0,high,both,10494059,123.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10494107,16 Jan 17,Men'sAustralianOpen,ATP,Main,Bernard Tomic,Thomaz Bellucci,1,SSRSS;SRRARR;SSSS;RSSRSRSRRSSS;SSRSS;SASS;SSARS;RDRSSSSRSDRR.SSAS;SSDSRS;SSRRSS;ARRRR;SSRDRSRSRSARSS;RRRAR;SSAS.SRSSRRRSARRSSS;SSDSS;RRSSSS;SSSS;SSSS;SSSS;SSSS;SSAS;RSRRR;SRARAS,6-2 6-1 6-4,1,97,2017-01-16,2017,bernard tomic,thomaz bellucci,bernard tomic,thomaz bellucci,6-2 6-1 6-4,11101,2017-580,Australian Open,Hard,128.0,G,20170116.0,128.0,106071.0,27.0,,Bernard Tomic,R,196.0,AUS,24.2,105064.0,,,Thomaz Bellucci,L,188.0,BRA,29.0,6-2 6-1 6-4,5.0,R128,97.0,12.0,2.0,70.0,44.0,39.0,17.0,13.0,3.0,3.0,10.0,3.0,83.0,53.0,33.0,12.0,12.0,7.0,12.0,27.0,1420.0,62.0,771.0,high,both,10494107,35.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10494062,16 Jan 17,Men'sAustralianOpen,ATP,Main,John Isner,Konstantin Kravchuk,1,SSRRAS;SRRSRR;AADSS;ARSSS;RSADRSAS;SSDAS;RSSAS;SASS;SRRSSS.SARAS;SASS;SSAS;SSRSS;RARSARARRSRSRSRR;DSSSRS;SSSS;SSAS;SRSSS;SSAS.ASSS;SASS;SRSRSS;DARSSS;SRSSDS;SARSS;SSAS;SSSS;ASRRAS;SRAAS;RRSSRSSRSS;RSSSS;S/AS/RA/SR/SS/DA/S.ASAS;RDSRSR;SSRAS;SRRRSR;DSSARRRSSS;SAAS;AAAS,6-3 6-4 6-7(5) 6-1,1,143,2017-01-16,2017,john isner,konstantin kravchuk,john isner,konstantin kravchuk,6-3 6-4 6-7(5) 6-1,11102,2017-580,Australian Open,Hard,128.0,G,20170116.0,104.0,104545.0,19.0,,John Isner,R,208.0,USA,31.7,104505.0,,,Konstantin Kravchuk,R,190.0,RUS,31.8,6-3 6-4 6-7(5) 6-1,5.0,R128,143.0,33.0,6.0,111.0,79.0,67.0,20.0,19.0,2.0,2.0,19.0,4.0,112.0,74.0,59.0,17.0,19.0,6.0,10.0,19.0,1850.0,88.0,642.0,high,both,10494062,69.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10494325,16 Jan 17,Men'sAustralianOpen,ATP,Main,Guillermo Garcia-Lopez,Mischa Zverev,2,SASRS;RARSSRAS;RDRSR;SRRSRSAS;SSSRS;SSRSS;SRRSRR;SRSDRSRR;RSRRSR.ARSSS;RSRSRR;RRRSR;RSRSSS;SSAS;SSSS;SRSSRS;SDSSRS;SARRSRSRSRSS;SRSSRRSS;SSRSS;SSSDRS;S/SS/SR/RR/RS/SR/S.RRSRSR;SDRRSSSS;SSSS;SSSS;DRSSSS;SSRSRS;SRRRSSRR;SRSRRR;SRSSRS;SSSS,6-3 7-6(5) 6-4,1,141,2017-01-16,2017,guillermo garcia lopez,mischa zverev,mischa zverev,guillermo garcia lopez,6-3 7-6(5) 6-4,11103,2017-580,Australian Open,Hard,128.0,G,20170116.0,105.0,104999.0,,,Mischa Zverev,L,190.0,GER,29.4,104198.0,,,Guillermo Garcia Lopez,R,188.0,ESP,33.6,6-3 7-6(5) 6-4,5.0,R128,132.0,8.0,2.0,100.0,69.0,50.0,14.0,16.0,5.0,8.0,3.0,4.0,99.0,53.0,35.0,21.0,15.0,5.0,11.0,50.0,894.0,74.0,700.0,high,both,10494325,24.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10494816,16 Jan 17,Men'sAustralianOpen,ATP,Main,Marin Cilic,Jerzy Janowicz,1,SRASS;ASSS;ADSSRS;RSRRSASRSS;RRSSSRRSDR;SSRSS;SRRSSRAS;SRSSS;SAAS;RSRASDSS.SSSS;SRDRSASRSS;ASSS;SSAS;SASS;RSSRAS;SDRSSS;SSSS;SRDRAR;SSARS.SSSDDS;RSSRARSRSRSS;SASRS;RSRSDR;SSRSS;SSSS;SSSS;SRSDRR.SSRRSRSS;SRRSRSRSSS;SSAS;SSDRSS;DSSSS;SRRRR;RSASS;RRRR.SSARDRSS;RASRSRRR;RSSSS;SRASS;SAAS;AASS;RASSS;RSSSS;SSRARS.,4-6 4-6 6-2 6-2 6-3,1,184,2017-01-16,2017,marin cilic,jerzy janowicz,marin cilic,jerzy janowicz,4-6 4-6 6-2 6-2 6-3,11104,2017-580,Australian Open,Hard,128.0,G,20170116.0,131.0,105227.0,7.0,,Marin Cilic,R,198.0,CRO,28.3,105668.0,,,Jerzy Janowicz,R,203.0,POL,26.1,4-6 4-6 6-2 6-2 6-3,5.0,R128,184.0,26.0,8.0,123.0,71.0,60.0,30.0,23.0,2.0,4.0,18.0,7.0,145.0,99.0,63.0,26.0,22.0,6.0,12.0,7.0,3605.0,273.0,186.0,high,both,10494816,266.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10501006,16 Jan 17,Men'sAustralianOpen,ATP,Main,Go Soeda,Malek Jaziri,2,SRRSRSSS;SSRSS;SSRSRS;SSSRDS;SSSS;RASSRS;SRSRRR;SSSDRS;RRSRR.SARRRSSS;ARRRSSRR;SRRRSR;SASRRRSRSS;SSSS;DSSRRR;SSRAS;SSSS;RSSRDR;RSRSRSRSSRRR.SSSS;DRRR;ASRAS;SRSSRRSRRSSS;SSRSS;RSSRAS;SSRSS;SRRRSSSS;RSSARS,6-3 6-4 6-3,1,120,2017-01-16,2017,go soeda,malek jaziri,malek jaziri,go soeda,6-3 6-4 6-3,11105,2017-580,Australian Open,Hard,128.0,G,20170116.0,106.0,104291.0,,,Malek Jaziri,R,185.0,TUN,32.9,104424.0,,Q,Go Soeda,R,178.0,JPN,32.3,6-3 6-4 6-3,5.0,R128,120.0,7.0,4.0,77.0,35.0,30.0,23.0,14.0,2.0,4.0,5.0,2.0,99.0,53.0,36.0,16.0,14.0,8.0,14.0,56.0,824.0,139.0,431.0,high,both,10501006,83.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10494098,16 Jan 17,Men'sAustralianOpen,ATP,Main,Dusan Lajovic,Stephane Robert,1,SSSS;SSSRS;SSRRSS;SSRRSRSRSRRR;SRRSSS;RSSRSRSS;SRASRS;SSSS;SSRRDSSS.DRSRSSSRRR;SSRSS;SSRSS;RSRSSS;SRDRR;RRSSRSRSSRSS;SSRRDSSS;SRRDAR;RARSRSSRRSRR.RRSRSSSRSS;RSSRRSRSSRSRSS;RRSRR;RSSRRR;SSSDRS;SDSRSS;SSRSRRRSAS;DSRRR;RSSSRS,6-3 6-3 6-3,1,119,2017-01-16,2017,dusan lajovic,stephane robert,dusan lajovic,stephane robert,6-3 6-3 6-3,11107,2017-580,Australian Open,Hard,128.0,G,20170116.0,125.0,105583.0,,,Dusan Lajovic,R,183.0,SRB,26.5,103565.0,,,Stephane Robert,R,185.0,FRA,36.6,6-3 6-3 6-3,5.0,R128,119.0,4.0,4.0,96.0,57.0,42.0,17.0,14.0,7.0,9.0,3.0,5.0,100.0,54.0,29.0,23.0,13.0,7.0,13.0,94.0,627.0,55.0,854.0,high,both,10494098,39.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10494086,16 Jan 17,Men'sAustralianOpen,ATP,Main,Diego Schwartzman,Pablo Cuevas,1,SSSS;RRRSR;SAAS;SDSSS;SSRSS;SSRSS;SSRSS;SSRSS;RSSSS.ARSRDSSRRR;SDRSSRRSDSRSRR;RSRSSS;SSSRS;RSRRR;SRSRSS;RSSRSRSRSS;SSSDS;RSRRR.SSRSS;RRSSSDRR;RSRSSRSDSS;ASRRSDRR;SSSS;ARARSRRR,6-3 6-3 6-0,1,82,2017-01-16,2017,diego schwartzman,pablo cuevas,diego schwartzman,pablo cuevas,6-3 6-3 6-0,11108,2017-580,Australian Open,Hard,128.0,G,20170116.0,120.0,106043.0,,,Diego Schwartzman,R,170.0,ARG,24.4,104655.0,22.0,,Pablo Cuevas,R,180.0,URU,31.0,6-3 6-3 6-0,5.0,R128,82.0,6.0,4.0,72.0,42.0,30.0,22.0,12.0,3.0,4.0,7.0,6.0,80.0,44.0,25.0,13.0,12.0,2.0,9.0,54.0,867.0,22.0,1780.0,high,both,10494086,32.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10494101,16 Jan 17,Men'sAustralianOpen,ATP,Main,Adrian Mannarino,Karen Khachanov,2,SSRSS;SSSS;RSSSRRRSSS;RSASRRSS;SSAS;SASS;SSRRSRSRSS;DRSSRSSS;RRRSR;RSRSRSRSSRSS.RRSRSSSS;SSAS;RSRSAS;ARRSRR;SASS;DSSRSS;SSSS;ARASS;SSSS.ASAS;RDSSSS;AARDRSRASRSS;SSRARRRSSS;SRSAS;RSSSS;SRRSSS;ASRRSS;SSRSS;SARSS;AAARS;RSSRSS;R/RS/SA/SS/AA/RS/RA/SS/SA/SR/S.RSRSRSRR;SRSRSRSS;ASRSS;SASS;SSRSS;ASSDS;SRSSS;RSASS;SSRSRRRSRR,6-4 3-6 7-6(9) 6-3,1,164,2017-01-16,2017,adrian mannarino,karen khachanov,karen khachanov,adrian mannarino,6-4 3-6 7-6(9) 6-3,11110,2017-580,Australian Open,Hard,128.0,G,20170116.0,126.0,111575.0,,,Karen Khachanov,R,198.0,RUS,20.6,105173.0,,,Adrian Mannarino,L,180.0,FRA,28.5,6-4 3-6 7-6(9) 6-3,5.0,R128,166.0,32.0,4.0,126.0,76.0,66.0,25.0,20.0,5.0,6.0,8.0,1.0,142.0,91.0,65.0,29.0,20.0,7.0,10.0,52.0,875.0,61.0,781.0,high,both,10494101,9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10494091,16 Jan 17,Men'sAustralianOpen,ATP,Main,Paul Henri Mathieu,Andreas Seppi,2,SSSRRS;RSASS;RSRSSRRSRADSSS;SSAS;ASAS;SSSRS;RSRRR;SSRSS;RASSS;RRSSAS.SSSS;SARRARRSRSRARSSRSS;SDRASS;RRRASR;SRDSRR;ASARRS;SSDRSS;RRARSSSRSRSS;SRSSS;SSAS;SSSS;ARSSS;S/SS/RS/SS/SS/SS.RSASS;SRSSRS;DARRSSSS;SRSRSRRSSS;SRAARS;RAADRSSS;SSSS;RSSRAS;DSRRASSS;SSSDS;RSSSRRSS;SARSS;R/SS/SS/SS/RS/S.RSRRSSSS;SSAS;SRSSS;SAARRRDSSS;RDSSSS;DDASSS;AASS;SASS;SRSSS;RSSSS;RRARR;SSSS,6-4 7-6(4) 6-7(3) 7-5,1,185,2017-01-16,2017,paul henri mathieu,andreas seppi,andreas seppi,paul henri mathieu,6-4 7-6(4) 6-7(3) 7-5,11111,2017-580,Australian Open,Hard,128.0,G,20170116.0,122.0,104312.0,,,Andreas Seppi,R,190.0,ITA,32.9,103908.0,,,Paul Henri Mathieu,R,185.0,FRA,35.0,6-4 7-6(4) 6-7(3) 7-5,5.0,R128,185.0,34.0,7.0,159.0,94.0,75.0,38.0,23.0,13.0,14.0,16.0,8.0,148.0,85.0,63.0,38.0,23.0,7.0,10.0,89.0,635.0,75.0,700.0,high,both,10494091,14.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10501002,16 Jan 17,Men'sAustralianOpen,ATP,Main,Bjorn Fratangelo,Noah Rubin,2,RSSRSS;SSSRS;RSSRAS;ASSRRS;RRSRR;SSRRSS;SSSS;DSRRSSDR;RRASRSRSSRRSSS;SSRSRRRASS;SSSS;SSRSRS;S/RS/RA/SS/SS/RR.SRSRSRSRSRRSSS;SRSSS;SSSS;SRSSS;SRSSRS;SSSRS;SSSS;RRASSRSDRSSS;RSRSRR;RSSSRRSRRR;SASRS;SSRRSRRR.RRDAR;DSSSRRSRRR;RSRASS;RSSSS;RSRSDR;SSADS;SSSS;RSSDSS;RSRSRR.RSRSARSDRSSS;RSRSSS;RRSRR;SSSRS;SSRRSS;RSSRSS;SRRSSRRR;SRRSSRSRSS.RRRR;ASSDS;RRSSDR;RSSSS;RRSSSRRSSS;SRSSS;SRRSADSS;ASSRS.,6-7(4) 7-5 3-6 6-2 6-2,1,188,2017-01-16,2017,bjorn fratangelo,noah rubin,noah rubin,bjorn fratangelo,6-7(4) 7-5 3-6 6-2 6-2,11112,2017-580,Australian Open,Hard,128.0,G,20170116.0,110.0,111511.0,,Q,Noah Rubin,R,175.0,USA,20.9,106216.0,,Q,Bjorn Fratangelo,R,183.0,USA,23.4,6-7(4) 7-5 3-6 6-2 6-2,5.0,R128,188.0,15.0,6.0,160.0,94.0,70.0,31.0,25.0,5.0,10.0,9.0,8.0,174.0,112.0,78.0,21.0,24.0,6.0,14.0,200.0,274.0,113.0,519.0,high,both,10501002,87.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
